"","siteID","panel","X.x","xcoord","ycoord","mdcaty.x","wgt","stratum.x","EvalStatus.x","EvalReason","OBJECTID_1","OBJECTID.x","FID_bnl_Se","FID_bnl_ba","Shape_Leng","Area","Acres","Hectares","Shape_Le_1","Shape_Area","coords.x1","coords.x2","X.1","mdcaty.y","stratum.y","OBJECTID.y","F1","EvalStatus.y","EvalWater","EvalBugs","EvalSed","EvalRoot","Date_","Comments","SampleType","Sedtype","SeWater","SeBugs","SeSed","SeRoots","LabSampleNo","PlantType","X.y","Water.NT","Bugs.NT","Sed.NT","Root.NT","Water.TS","Bugs.TS","Sed.TS","Root.TS","Water.TN","Bugs.TN","Sed.TN","Root.TN","init.n","init.area","init.wgt","non.area.adj.wgt.sed","adj.area.sed","adj.wgt.sed","real.area.sed","real.wgt.sed","non.area.adj.wgt.water","adj.area.water","adj.wgt.water","non.area.adj.wgt.bugs","adj.area.bugs","adj.wgt.bugs","non.area.adj.wgt.root","adj.area.root","adj.wgt.root","real.area.root","real.wgt.root"
"212","BNLSe-244","PanelOne",244,475527.7015,5281952.358,"Intermittent",339542.0363,"Unit 3","NotEval",NA,13,23,3,3,17440.44469,1697710.181,419.513322,169.7710181,17440.44469,1697710.181,475527.7015,5281952.358,235,"Intermittent","Unit 3",244,244,"TS","NN","NN","TS","NT","6/12/2014 0:00","","S","sed",NA,NA,0.36,NA,"244S","",9,0,0,0,8,0,0,8,0,0,0,0,0,5,1697710,339542,212213.75,1697710,212213.75,1511327.2053,188915.9006625,0,0,0,0,0,0,0,0,0,186382.7947,0
"213","BNLSe-245","PanelOne",245,474313.6203,5281757.887,"Intermittent",339542.0363,"Unit 3","NotEval",NA,13,23,3,3,17440.44469,1697710.181,419.513322,169.7710181,17440.44469,1697710.181,474313.6203,5281757.887,236,"Intermittent","Unit 3",245,245,"TS","NN","NN","TS","NT","6/19/2014 0:00","","S","sed",NA,NA,0.48,NA,"245S","",9,0,0,0,8,0,0,8,0,0,0,0,0,5,1697710,339542,212213.75,1697710,212213.75,1511327.2053,188915.9006625,0,0,0,0,0,0,0,0,0,186382.7947,0
"214","BNLSe-246","PanelOne",246,475820.5245,5279403.907,"Saturated",331103.9374,"Unit 3","NotEval",NA,29,39,5,3,16126.30637,993311.8122,245.4526943,99.33118122,16126.30637,993311.8122,475820.5245,5279403.907,298,"Saturated","Unit 3",246,246,"TS","NN","NN","NT","TS","6/12/2014 0:00","Garrison creeping foxtail roots","S","roots",NA,NA,NA,0.73,"246SR","garrison",10,0,0,2,2,0,0,2,1,0,0,0,1,3,993312,331104,496656,496656,248328,771888.6912,385944.3456,0,0,0,0,0,0,993312,496656,496656,221423.3088,221423.3088
"215","BNLSe-247","PanelOne",247,476388.0226,5278971.399,"Flooded",232784.9514,"Unit 3","NotEval",NA,4,8,1,3,28673.3623,2327849.514,575.2241422,232.7849514,15784.3571,2127699.949,476388.0226,5278971.399,152,"Flooded","Unit 3",247,247,"TS","NN","NN","NT","TS","6/12/2014 0:00","Garrison creeping foxtail roots","W,S,I","roots",NA,NA,NA,1.03,"247SR","garrison",8,0,0,10,11,0,0,11,5,0,0,0,5,10,2327850,232785,211622.727272727,1219350,110850,1557277.2304,141570.657309091,0,0,0,0,0,0,465570,1108500,221700,770572.7696,154114.55392
"216","BNLSe-248","PanelOne",248,475401.2217,5281279.923,"Flooded",232784.9514,"Unit 3","NotEval",NA,4,8,1,3,28673.3623,2327849.514,575.2241422,232.7849514,15784.3571,2127699.949,475401.2217,5281279.923,156,"Flooded","Unit 3",248,248,"TS","NN","NN","TS","NT","6/12/2014 0:00","some foxtail barley organic matter","W,S,I","sed",NA,NA,0.32,NA,"248S","foxtail barley",8,0,0,10,11,0,0,11,5,0,0,0,5,10,2327850,232785,211622.727272727,1219350,110850,1557277.2304,141570.657309091,0,0,0,0,0,0,465570,1108500,221700,770572.7696,154114.55392
"217","BNLSe-249","PanelOne",249,475115.9301,5281004.958,"Flooded",232784.9514,"Unit 3","NotEval",NA,4,8,1,3,28673.3623,2327849.514,575.2241422,232.7849514,15784.3571,2127699.949,475115.9301,5281004.958,153,"Flooded","Unit 3",249,249,"TS","NN","NN","NT","TS","6/12/2014 0:00","Foxtail barley roots","W,S,I","roots",NA,NA,NA,0.76,"249SR","foxtail barley",8,0,0,10,11,0,0,11,5,0,0,0,5,10,2327850,232785,211622.727272727,1219350,110850,1557277.2304,141570.657309091,0,0,0,0,0,0,465570,1108500,221700,770572.7696,154114.55392
"218","BNLSe-250","PanelOne",250,476279.091,5278835.266,"Flooded",232784.9514,"Unit 3","NotEval",NA,4,8,1,3,28673.3623,2327849.514,575.2241422,232.7849514,15784.3571,2127699.949,476279.091,5278835.266,154,"Flooded","Unit 3",250,250,"TS","NN","NN","NT","TS","6/12/2014 0:00","Garrison creeping foxtail and cattail roots","S,I","roots",NA,NA,NA,4.36,"250SR","garrison, cattail",8,0,0,10,11,0,0,11,5,0,0,0,5,10,2327850,232785,211622.727272727,1219350,110850,1557277.2304,141570.657309091,0,0,0,0,0,0,465570,1108500,221700,770572.7696,154114.55392
"219","BNLSe-251","PanelOne",251,474768.0795,5280731.83,"Flooded",232784.9514,"Unit 3","NotEval",NA,4,8,1,3,28673.3623,2327849.514,575.2241422,232.7849514,15784.3571,2127699.949,474768.0795,5280731.83,155,"Flooded","Unit 3",251,251,"TS","NN","NN","NT","TS","6/12/2014 0:00","Foxtail barley roots","S,I","roots",NA,NA,NA,0.63,"251SR","foxtail barley",8,0,0,10,11,0,0,11,5,0,0,0,5,10,2327850,232785,211622.727272727,1219350,110850,1557277.2304,141570.657309091,0,0,0,0,0,0,465570,1108500,221700,770572.7696,154114.55392
"220","BNLSe-252","PanelOne",252,474145.4687,5281667.822,"Intermittent",339542.0363,"Unit 3","NotEval",NA,13,23,3,3,17440.44469,1697710.181,419.513322,169.7710181,17440.44469,1697710.181,474145.4687,5281667.822,238,"Intermittent","Unit 3",252,252,"TS","NN","NN","TS","NT","6/19/2014 0:00","","S","sed",NA,NA,0.48,NA,"252S","",9,0,0,0,8,0,0,8,0,0,0,0,0,5,1697710,339542,212213.75,1697710,212213.75,1511327.2053,188915.9006625,0,0,0,0,0,0,0,0,0,186382.7947,0
"221","BNLSe-254","PanelOne",254,475615.5106,5280718.892,"Flooded",232784.9514,"Unit 3","NotEval",NA,4,8,1,3,28673.3623,2327849.514,575.2241422,232.7849514,15784.3571,2127699.949,475615.5106,5280718.892,157,"Flooded","Unit 3",254,254,"TS","NN","NN","TS","NT","6/12/2014 0:00","some organic matter; foxtail barley, Garrison ","S,I","sed",NA,NA,0.45,NA,"254S","garrison, foxtail barley",8,0,0,10,11,0,0,11,5,0,0,0,5,10,2327850,232785,211622.727272727,1219350,110850,1557277.2304,141570.657309091,0,0,0,0,0,0,465570,1108500,221700,770572.7696,154114.55392
"222","BNLSe-255","PanelOne",255,474646.4556,5280603.249,"Flooded",232784.9514,"Unit 3","NotEval",NA,4,8,1,3,28673.3623,2327849.514,575.2241422,232.7849514,15784.3571,2127699.949,474646.4556,5280603.249,158,"Flooded","Unit 3",255,255,"TS","NN","NN","TS","NT","6/12/2014 0:00","Foxtail barley roots","S,I","sed",NA,NA,0.84,NA,"255SR","foxtail barley",8,0,0,10,11,0,0,11,5,0,0,0,5,10,2327850,232785,211622.727272727,1219350,110850,1557277.2304,141570.657309091,0,0,0,0,0,0,465570,1108500,221700,770572.7696,154114.55392
"223","BNLSe-256","PanelOne",256,474509.1407,5281956.282,"Intermittent",339542.0363,"Unit 3","NotEval",NA,13,23,3,3,17440.44469,1697710.181,419.513322,169.7710181,17440.44469,1697710.181,474509.1407,5281956.282,233,"Intermittent","Unit 3",256,256,"TS","NN","NN","TS","NT","6/19/2014 0:00","","S","sed",NA,NA,0.39,NA,"256S","",9,0,0,0,8,0,0,8,0,0,0,0,0,5,1697710,339542,212213.75,1697710,212213.75,1511327.2053,188915.9006625,0,0,0,0,0,0,0,0,0,186382.7947,0
"224","BNLSe-258","OverSamp",258,474893.1918,5281959.755,"Intermittent",339542.0363,"Unit 3","NotEval",NA,13,23,3,3,17440.44469,1697710.181,419.513322,169.7710181,17440.44469,1697710.181,474893.1918,5281959.755,234,"Intermittent","Unit 3",258,258,"TS","NN","NN","TS","NT","6/19/2014 0:00","","S","sed",NA,NA,0.52,NA,"258S","",9,0,0,0,8,0,0,8,0,0,0,0,0,5,1697710,339542,212213.75,1697710,212213.75,1511327.2053,188915.9006625,0,0,0,0,0,0,0,0,0,186382.7947,0
"225","BNLSe-259","OverSamp",259,476065.7301,5278926.532,"Saturated",331103.9374,"Unit 3","NotEval",NA,29,39,5,3,16126.30637,993311.8122,245.4526943,99.33118122,16126.30637,993311.8122,476065.7301,5278926.532,297,"Saturated","Unit 3",259,259,"TS","NN","NN","TS","NT","6/25/2014 0:00","","S","sed",NA,NA,0.43,NA,"259S","",10,0,0,2,2,0,0,2,1,0,0,0,1,3,993312,331104,496656,496656,248328,771888.6912,385944.3456,0,0,0,0,0,0,993312,496656,496656,221423.3088,221423.3088
"226","BNLSe-261","OverSamp",261,475070.1115,5280483.497,"Flooded",232784.9514,"Unit 3","NotEval",NA,4,8,1,3,28673.3623,2327849.514,575.2241422,232.7849514,15784.3571,2127699.949,475070.1115,5280483.497,162,"Flooded","Unit 3",261,261,"TS","NN","NN","TS","NT","6/25/2014 0:00","","S","sed",NA,NA,0.34,NA,"261S","",8,0,0,10,11,0,0,11,5,0,0,0,5,10,2327850,232785,211622.727272727,1219350,110850,1557277.2304,141570.657309091,0,0,0,0,0,0,465570,1108500,221700,770572.7696,154114.55392
"227","BNLSe-262","OverSamp",262,474185.5706,5281275.353,"Intermittent",339542.0363,"Unit 3","NotEval",NA,13,23,3,3,17440.44469,1697710.181,419.513322,169.7710181,17440.44469,1697710.181,474185.5706,5281275.353,237,"Intermittent","Unit 3",262,262,"TS","NN","NN","TS","NT","6/19/2014 0:00","","S","sed",NA,NA,0.23,NA,"262S","",9,0,0,0,8,0,0,8,0,0,0,0,0,5,1697710,339542,212213.75,1697710,212213.75,1511327.2053,188915.9006625,0,0,0,0,0,0,0,0,0,186382.7947,0
"228","BNLSe-263","OverSamp",263,474598.3301,5280865.242,"Flooded",232784.9514,"Unit 3","NotEval",NA,4,8,1,3,28673.3623,2327849.514,575.2241422,232.7849514,15784.3571,2127699.949,474598.3301,5280865.242,164,"Flooded","Unit 3",263,263,"TS","NN","NN","TS","NT","6/25/2014 0:00","","S","sed",NA,NA,0.34,NA,"263S","",8,0,0,10,11,0,0,11,5,0,0,0,5,10,2327850,232785,211622.727272727,1219350,110850,1557277.2304,141570.657309091,0,0,0,0,0,0,465570,1108500,221700,770572.7696,154114.55392
"229","BNLSe-264","OverSamp",264,475392.5637,5281510.837,"Flooded",232784.9514,"Unit 3","NotEval",NA,4,8,1,3,28673.3623,2327849.514,575.2241422,232.7849514,15784.3571,2127699.949,475392.5637,5281510.837,161,"Flooded","Unit 3",264,264,"TS","NN","NN","TS","NT","6/25/2014 0:00","","S","sed",NA,NA,0.35,NA,"264S","",8,0,0,10,11,0,0,11,5,0,0,0,5,10,2327850,232785,211622.727272727,1219350,110850,1557277.2304,141570.657309091,0,0,0,0,0,0,465570,1108500,221700,770572.7696,154114.55392
"230","BNLSe-266","OverSamp",266,475293.3391,5280993.741,"Flooded",232784.9514,"Unit 3","NotEval",NA,4,8,1,3,28673.3623,2327849.514,575.2241422,232.7849514,15784.3571,2127699.949,475293.3391,5280993.741,165,"Flooded","Unit 3",266,266,"TS","NN","NN","TS","NT","6/25/2014 0:00","","S","sed",NA,NA,0.41,NA,"266S","",8,0,0,10,11,0,0,11,5,0,0,0,5,10,2327850,232785,211622.727272727,1219350,110850,1557277.2304,141570.657309091,0,0,0,0,0,0,465570,1108500,221700,770572.7696,154114.55392
"231","BNLSe-267","OverSamp",267,474869.7161,5281535.623,"Flooded",232784.9514,"Unit 3","NotEval",NA,4,8,1,3,28673.3623,2327849.514,575.2241422,232.7849514,15784.3571,2127699.949,474869.7161,5281535.623,163,"Flooded","Unit 3",267,267,"TS","NN","NN","TS","NT","6/25/2014 0:00","","S","sed",NA,NA,0.33,NA,"267S","",8,0,0,10,11,0,0,11,5,0,0,0,5,10,2327850,232785,211622.727272727,1219350,110850,1557277.2304,141570.657309091,0,0,0,0,0,0,465570,1108500,221700,770572.7696,154114.55392
"232","BNLSe-268","OverSamp",268,475250.5709,5279701.191,"Flooded",232784.9514,"Unit 3","NotEval",NA,4,8,1,3,28673.3623,2327849.514,575.2241422,232.7849514,15784.3571,2127699.949,475250.5709,5279701.191,166,"Flooded","Unit 3",268,268,"TS","NN","NN","TS","NT","6/25/2014 0:00","sample taken 12m sw of point ","S","sed",NA,NA,1.44,NA,"268S","",8,0,0,10,11,0,0,11,5,0,0,0,5,10,2327850,232785,211622.727272727,1219350,110850,1557277.2304,141570.657309091,0,0,0,0,0,0,465570,1108500,221700,770572.7696,154114.55392
"233","BNLSe-271","OverSamp",271,474451.2939,5281140.008,"Saturated",331103.9374,"Unit 3","NotEval",NA,29,39,5,3,16126.30637,993311.8122,245.4526943,99.33118122,16126.30637,993311.8122,474451.2939,5281140.008,299,"Saturated","Unit 3",271,271,"TS","NN","NN","TS","NT","6/25/2014 0:00","","S","sed",NA,NA,0.29,NA,"271S","",10,0,0,2,2,0,0,2,1,0,0,0,1,3,993312,331104,496656,496656,248328,771888.6912,385944.3456,0,0,0,0,0,0,993312,496656,496656,221423.3088,221423.3088
"234","BNLSe-274","OverSamp",274,474925.6628,5280202.979,"Flooded",232784.9514,"Unit 3","NotEval",NA,4,8,1,3,28673.3623,2327849.514,575.2241422,232.7849514,15784.3571,2127699.949,474925.6628,5280202.979,167,"Flooded","Unit 3",274,274,"TS","NN","NN","TS","NT","6/25/2014 0:00","","S","sed",NA,NA,0.49,NA,"274S","",8,0,0,10,11,0,0,11,5,0,0,0,5,10,2327850,232785,211622.727272727,1219350,110850,1557277.2304,141570.657309091,0,0,0,0,0,0,465570,1108500,221700,770572.7696,154114.55392
"235","BNLSe-275","PanelOne",275,472215.2126,5280205.531,"Saturated",87438.24145,"Unit 4A","NotEval",NA,31,41,5,6,13393.47035,349752.9658,86.42584004,34.97529658,13393.47035,349752.9658,472215.2126,5280205.531,300,"Saturated","Unit 4A",275,275,"TS","NN","NN","NT","TS","6/25/2014 0:00","Garrison creeping foxtail roots","S","roots",NA,NA,NA,3.82,"275SR","garrison",13,0,0,5,0,0,0,0,2,0,0,0,3,4,349753,87438.25,0,0,0,100250.9586,0,0,0,0,0,0,0,174876.5,349753,174876.5,249502.0414,124751.0207
"236","BNLSe-276","PanelOne",276,471857.1395,5280064.973,"Flooded",77273.19337,"Unit 4A","NotEval",NA,7,11,1,6,4534.275686,695458.7403,171.8515973,69.54587403,4534.275686,695458.7403,471857.1395,5280064.973,168,"Flooded","Unit 4A",276,276,"TS","NN","NN","NT","TS","6/12/2014 0:00","Garrison creeping foxtail roots","W,S,I","roots",NA,NA,NA,2.27,"276SR","garrison",11,0,0,8,9,0,0,9,2,0,0,0,6,9,695459,77273.2222222222,77273.2222222222,368184.176470588,40909.3529411765,454044.9792,50449.4421333333,0,0,0,0,0,0,347729.5,327274.823529412,163637.411764706,241414.0208,120707.0104
"237","BNLSe-277","PanelOne",277,472440.9924,5279612.62,"Flooded",77273.19337,"Unit 4A","NotEval",NA,7,11,1,6,4534.275686,695458.7403,171.8515973,69.54587403,4534.275686,695458.7403,472440.9924,5279612.62,169,"Flooded","Unit 4A",277,277,"TS","NN","NN","TS","NT","6/12/2014 0:00","","W,S,I","sed",NA,NA,0.28,NA,"277S","",11,0,0,8,9,0,0,9,2,0,0,0,6,9,695459,77273.2222222222,77273.2222222222,368184.176470588,40909.3529411765,454044.9792,50449.4421333333,0,0,0,0,0,0,347729.5,327274.823529412,163637.411764706,241414.0208,120707.0104
"238","BNLSe-278","PanelOne",278,470875.1461,5279344.838,"Intermittent",141494.474,"Unit 4A","NotEval",NA,14,24,3,6,11957.70089,565977.896,139.8561839,56.5977896,11957.70089,565977.896,470875.1461,5279344.838,241,"Intermittent","Unit 4A",278,278,"TS","NN","NN","NT","TS","6/12/2014 0:00","Garrison creeping foxtail roots","S","roots",NA,NA,NA,0.59,"278SR","garrison",12,0,0,3,4,0,0,4,3,0,0,0,0,4,565978,141494.5,141494.5,323416,80854,484062.72826,121015.682065,0,0,0,0,0,0,188659.333333333,242562,80854,81915.27174,27305.09058
"239","BNLSe-280","PanelOne",280,472134.7396,5279463.542,"Flooded",77273.19337,"Unit 4A","NotEval",NA,7,11,1,6,4534.275686,695458.7403,171.8515973,69.54587403,4534.275686,695458.7403,472134.7396,5279463.542,170,"Flooded","Unit 4A",280,280,"TS","NN","NN","TS","NT","6/12/2014 0:00","","W,S,I","sed",NA,NA,0.31,NA,"280S","",11,0,0,8,9,0,0,9,2,0,0,0,6,9,695459,77273.2222222222,77273.2222222222,368184.176470588,40909.3529411765,454044.9792,50449.4421333333,0,0,0,0,0,0,347729.5,327274.823529412,163637.411764706,241414.0208,120707.0104
"240","BNLSe-281","PanelOne",281,471505.4608,5279581.826,"Intermittent",141494.474,"Unit 4A","NotEval",NA,14,24,3,6,11957.70089,565977.896,139.8561839,56.5977896,11957.70089,565977.896,471505.4608,5279581.826,244,"Intermittent","Unit 4A",281,281,"TS","NN","NN","TS","NT","6/12/2014 0:00","","S","sed",NA,NA,0.34,NA,"281S","",12,0,0,3,4,0,0,4,3,0,0,0,0,4,565978,141494.5,141494.5,323416,80854,484062.72826,121015.682065,0,0,0,0,0,0,188659.333333333,242562,80854,81915.27174,27305.09058
"241","BNLSe-282","PanelOne",282,471287.3494,5279746.644,"Intermittent",141494.474,"Unit 4A","NotEval",NA,14,24,3,6,11957.70089,565977.896,139.8561839,56.5977896,11957.70089,565977.896,471287.3494,5279746.644,245,"Intermittent","Unit 4A",282,282,"TS","NN","NN","TS","NT","6/12/2014 0:00","","S","sed",NA,NA,0.7,NA,"282S","",12,0,0,3,4,0,0,4,3,0,0,0,0,4,565978,141494.5,141494.5,323416,80854,484062.72826,121015.682065,0,0,0,0,0,0,188659.333333333,242562,80854,81915.27174,27305.09058
"242","BNLSe-283","PanelOne",283,472391.4433,5280171.284,"Saturated",87438.24145,"Unit 4A","NotEval",NA,31,41,5,6,13393.47035,349752.9658,86.42584004,34.97529658,13393.47035,349752.9658,472391.4433,5280171.284,301,"Saturated","Unit 4A",283,283,"TS","NN","NN","NT","TS","6/25/2014 0:00","Garrison creeping foxtail roots","S","roots",NA,NA,NA,3.98,"283SR","garrison",13,0,0,5,0,0,0,0,2,0,0,0,3,4,349753,87438.25,0,0,0,100250.9586,0,0,0,0,0,0,0,174876.5,349753,174876.5,249502.0414,124751.0207
"243","BNLSe-284","PanelOne",284,472053.001,5279446.916,"Flooded",77273.19337,"Unit 4A","NotEval",NA,7,11,1,6,4534.275686,695458.7403,171.8515973,69.54587403,4534.275686,695458.7403,472053.001,5279446.916,174,"Flooded","Unit 4A",284,284,"TS","NN","NN","TS","NT","6/12/2014 0:00","","W,S,I","sed",NA,NA,2,NA,"284S","",11,0,0,8,9,0,0,9,2,0,0,0,6,9,695459,77273.2222222222,77273.2222222222,368184.176470588,40909.3529411765,454044.9792,50449.4421333333,0,0,0,0,0,0,347729.5,327274.823529412,163637.411764706,241414.0208,120707.0104
"244","BNLSe-285","PanelOne",285,471731.0346,5279273.016,"Intermittent",141494.474,"Unit 4A","NotEval",NA,14,24,3,6,11957.70089,565977.896,139.8561839,56.5977896,11957.70089,565977.896,471731.0346,5279273.016,240,"Intermittent","Unit 4A",285,285,"TS","NN","NN","NT","TS","6/12/2014 0:00","Garrison creeping foxtail roots","S","roots",NA,NA,NA,1.99,"285SR","garrison",12,0,0,3,4,0,0,4,3,0,0,0,0,4,565978,141494.5,141494.5,323416,80854,484062.72826,121015.682065,0,0,0,0,0,0,188659.333333333,242562,80854,81915.27174,27305.09058
"245","BNLSe-288","PanelOne",288,471944.4569,5279585.782,"Flooded",77273.19337,"Unit 4A","NotEval",NA,7,11,1,6,4534.275686,695458.7403,171.8515973,69.54587403,4534.275686,695458.7403,471944.4569,5279585.782,176,"Flooded","Unit 4A",288,288,"TS","NN","NN","TS","NT","6/12/2014 0:00","","S,I","sed",NA,NA,0.53,NA,"288S","",11,0,0,8,9,0,0,9,2,0,0,0,6,9,695459,77273.2222222222,77273.2222222222,368184.176470588,40909.3529411765,454044.9792,50449.4421333333,0,0,0,0,0,0,347729.5,327274.823529412,163637.411764706,241414.0208,120707.0104
"246","BNLSe-289","PanelOne",289,471858.7346,5279793.564,"Flooded",77273.19337,"Unit 4A","NotEval",NA,7,11,1,6,4534.275686,695458.7403,171.8515973,69.54587403,4534.275686,695458.7403,471858.7346,5279793.564,173,"Flooded","Unit 4A",289,289,"TS","NN","NN","NT","TS","6/12/2014 0:00","Garrison creeping foxtail roots","S,I","roots",NA,NA,NA,1.75,"289SR","garrison",11,0,0,8,9,0,0,9,2,0,0,0,6,9,695459,77273.2222222222,77273.2222222222,368184.176470588,40909.3529411765,454044.9792,50449.4421333333,0,0,0,0,0,0,347729.5,327274.823529412,163637.411764706,241414.0208,120707.0104
"247","BNLSe-291","PanelOne",291,471212.0944,5279334.366,"Intermittent",141494.474,"Unit 4A","NotEval",NA,14,24,3,6,11957.70089,565977.896,139.8561839,56.5977896,11957.70089,565977.896,471212.0944,5279334.366,239,"Intermittent","Unit 4A",291,291,"TS","NN","NN","NT","TS","6/12/2014 0:00","W. wheatgrass/forb roots","S","roots",NA,NA,NA,1.84,"291SR","western wheatgrass, forb",12,0,0,3,4,0,0,4,3,0,0,0,0,4,565978,141494.5,141494.5,323416,80854,484062.72826,121015.682065,0,0,0,0,0,0,188659.333333333,242562,80854,81915.27174,27305.09058
"248","BNLSe-295","OverSamp",295,472439.7828,5279531.143,"Flooded",77273.19337,"Unit 4A","NotEval",NA,7,11,1,6,4534.275686,695458.7403,171.8515973,69.54587403,4534.275686,695458.7403,472439.7828,5279531.143,175,"Flooded","Unit 4A",295,295,"TS","NN","NN","TS","NT","7/30/2014 0:00","","S","sed",NA,NA,0.26,NA,"295S","",11,0,0,8,9,0,0,9,2,0,0,0,6,9,695459,77273.2222222222,77273.2222222222,368184.176470588,40909.3529411765,454044.9792,50449.4421333333,0,0,0,0,0,0,347729.5,327274.823529412,163637.411764706,241414.0208,120707.0104
"249","BNLSe-296","OverSamp",296,472261.4752,5279558.2,"Flooded",77273.19337,"Unit 4A","NotEval",NA,7,11,1,6,4534.275686,695458.7403,171.8515973,69.54587403,4534.275686,695458.7403,472261.4752,5279558.2,178,"Flooded","Unit 4A",296,296,"TS","NN","NN","TS","NT","7/30/2014 0:00","","S","sed",NA,NA,0.35,NA,"296S","",11,0,0,8,9,0,0,9,2,0,0,0,6,9,695459,77273.2222222222,77273.2222222222,368184.176470588,40909.3529411765,454044.9792,50449.4421333333,0,0,0,0,0,0,347729.5,327274.823529412,163637.411764706,241414.0208,120707.0104
"250","BNLSe-297","OverSamp",297,471834.0771,5279601.95,"Flooded",77273.19337,"Unit 4A","NotEval",NA,7,11,1,6,4534.275686,695458.7403,171.8515973,69.54587403,4534.275686,695458.7403,471834.0771,5279601.95,177,"Flooded","Unit 4A",297,297,"TS","NN","NN","TS","NT","7/30/2014 0:00","","S","sed",NA,NA,1.79,NA,"297S","",11,0,0,8,9,0,0,9,2,0,0,0,6,9,695459,77273.2222222222,77273.2222222222,368184.176470588,40909.3529411765,454044.9792,50449.4421333333,0,0,0,0,0,0,347729.5,327274.823529412,163637.411764706,241414.0208,120707.0104
"251","BNLSe-299","OverSamp",299,471430.4925,5279693.919,"Intermittent",141494.474,"Unit 4A","NotEval",NA,14,24,3,6,11957.70089,565977.896,139.8561839,56.5977896,11957.70089,565977.896,471430.4925,5279693.919,242,"Intermittent","Unit 4A",299,299,"TS","NN","NN","TS","NT","6/25/2014 0:00","Garrison creeping foxtail/forb roots","S","sed",NA,NA,0.72,NA,"299S","garrison, forb",12,0,0,3,4,0,0,4,3,0,0,0,0,4,565978,141494.5,141494.5,323416,80854,484062.72826,121015.682065,0,0,0,0,0,0,188659.333333333,242562,80854,81915.27174,27305.09058
"252","BNLSe-300","OverSamp",300,471633.5838,5279487.249,"Intermittent",141494.474,"Unit 4A","NotEval",NA,14,24,3,6,11957.70089,565977.896,139.8561839,56.5977896,11957.70089,565977.896,471633.5838,5279487.249,243,"Intermittent","Unit 4A",300,300,"TS","NN","NN","TS","NT","7/30/2014 0:00","","S","sed",NA,NA,0.47,NA,"300S","",12,0,0,3,4,0,0,4,3,0,0,0,0,4,565978,141494.5,141494.5,323416,80854,484062.72826,121015.682065,0,0,0,0,0,0,188659.333333333,242562,80854,81915.27174,27305.09058
"253","BNLSe-301","OverSamp",301,472680.6122,5279515.642,"Flooded",77273.19337,"Unit 4A","NotEval",NA,7,11,1,6,4534.275686,695458.7403,171.8515973,69.54587403,4534.275686,695458.7403,472680.6122,5279515.642,171,"Flooded","Unit 4A",301,301,"TS","NN","NN","TS","NT","7/30/2014 0:00","","S","sed",NA,NA,0.57,NA,"301S","",11,0,0,8,9,0,0,9,2,0,0,0,6,9,695459,77273.2222222222,77273.2222222222,368184.176470588,40909.3529411765,454044.9792,50449.4421333333,0,0,0,0,0,0,347729.5,327274.823529412,163637.411764706,241414.0208,120707.0104
"254","BNLSe-303","OverSamp",303,472519.6511,5279560.338,"Flooded",77273.19337,"Unit 4A","NotEval",NA,7,11,1,6,4534.275686,695458.7403,171.8515973,69.54587403,4534.275686,695458.7403,472519.6511,5279560.338,172,"Flooded","Unit 4A",303,303,"TS","NN","NN","TS","NT","7/30/2014 0:00","","S","sed",NA,NA,0.3,NA,"303S","",11,0,0,8,9,0,0,9,2,0,0,0,6,9,695459,77273.2222222222,77273.2222222222,368184.176470588,40909.3529411765,454044.9792,50449.4421333333,0,0,0,0,0,0,347729.5,327274.823529412,163637.411764706,241414.0208,120707.0104
"255","BNLSe-304","PanelOne",304,473454.7105,5280957.087,"Saturated",99142.77968,"Unit 4B","NotEval",NA,30,40,5,5,3495.152403,396571.1187,97.99485757,39.65711187,3495.152403,396571.1187,473454.7105,5280957.087,302,"Saturated","Unit 4B",304,304,"TS","NN","NN","TS","NT","6/19/2014 0:00","","S","sed",NA,NA,0.4,NA,"304S","",15,0,0,0,4,0,0,4,0,0,0,0,0,4,396571,99142.75,99142.75,396571,99142.75,375152.98935,93788.2473375,0,0,0,0,0,0,0,0,0,21418.01065,0
"256","BNLSe-305","PanelOne",305,473817.2527,5280629.579,"Flooded",85987.30182,"Unit 4B","NotEval",NA,6,10,1,5,5892.960079,1031847.622,254.9751002,103.1847622,5892.960079,1031847.622,473817.2527,5280629.579,179,"Flooded","Unit 4B",305,305,"TS","NN","NN","TS","NT","6/30/2014 0:00","","W,S,I","sed",NA,NA,0.26,NA,"305S","",14,0,0,0,12,0,0,12,0,0,0,0,0,12,1031848,85987.3333333333,85987.3333333333,1031848,85987.3333333333,1024572.447356,85381.0372796667,0,0,0,0,0,0,0,0,0,7275.552644,0
"257","BNLSe-306","PanelOne",306,474334.1739,5280546.7,"Flooded",85987.30182,"Unit 4B","NotEval",NA,6,10,1,5,5892.960079,1031847.622,254.9751002,103.1847622,5892.960079,1031847.622,474334.1739,5280546.7,190,"Flooded","Unit 4B",306,306,"TS","NN","NN","TS","NT","6/30/2014 0:00","","W,S,I","sed",NA,NA,0.58,NA,"306S","",14,0,0,0,12,0,0,12,0,0,0,0,0,12,1031848,85987.3333333333,85987.3333333333,1031848,85987.3333333333,1024572.447356,85381.0372796667,0,0,0,0,0,0,0,0,0,7275.552644,0
